dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,6281,quant-ph0305186,ph,"<S0> We study the multiorder coherent raman scattering of a quantum probe field in a far - off - resonance medium with a prepared coherence . under the conditions of negligible dispersion and limited bandwid. </S0> <S1> , we derive a bessel - function solution for the sideband field operators. </S1> <S2> We analytically and numerically calculate various quantum statistical characteristics of the sideband fields. </S2> <S3> We show that the multiorder coherent raman process can replicate the statistical properties of a single - mode quantum probe field into a broad comb of generated raman sidebands. </S3> <S4> We also study the mixing and modulation of photon statistical properties in the case of two - mode input. </S4> <S5> We show that the prepared raman coherence and the medium length can be used as control parameters to switch a sideband field from one type of photon statistics to another type , or from a non - squeezed state to a squeezed state and vice versa. </S5>",0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,,0.5,,6,3
test,2045,1701.03292,ph,"<S0> We study how large functional networks can grow stably under possible cascading overload failures and evaluated the maximum stable network size above which even a small - scale failure would cause a fatal breakdown of the network . employing a model of cascading failures induced by temporally fluctuating loads , the maximum stable size @xmath0 has been calculated as a function of the load reduction parameter @xmath1 that characterizes how quickly the total load is reduced during the cascade . if we reduce the total load sufficiently fast ( @xmath 2 ) , the network can grow infinitely . otherwise , @xmath0 is finite and increases with @xmath 1 . for a fixed @ xmath 3 , @xmath0 for a scale - free network is larger than that for an exponential network with the same average degree. </S0> <S1> We also discuss how one detects and avoids the crisis of a fatal breakdown of the network from the relation between the sizes of the initial network and the largest component after an ordinarily occurring cascading failure. </S1>",0.0,0.0,0.0,0.0,0.5,0.0,,0.5,,2,1
test,6368,709.4484,ph,"<S0> In this paper , we study time - optimal control problems related to system of two coupled qubits where the time scales involved in performing unitary transformations on each qubit are significantly different . in particular , we address the case where unitary transformations produced by evolutions of the coupling take much longer time as compared to the time required to produce unitary transformations on the first qubit but much shorter time as compared to the time to produce unitary transformations on the second qubit. </S0> <S1> We present a canonical decomposition of @xmath0 in terms of the subgroup @xmath1 , which is natural in understanding the time - optimal control problem of such a coupled qubit system with significantly different time scales. </S1> <S2> A typical setting involves dynamics of a coupled electron - nuclear spin system in pulsed electron paramagnetic resonance experiments at high fields . using the proposed canonical decomposition , we give time - optimal control algorithms to synthesize various unitary transformations of interest in coherent spectroscopy and quantum information processing. </S2>",0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.6666666666666666,,3,2
test,6426,1209.0704,ph,"<S0> We use a quantum trajectory - based semi - classical method to account for coulomb interaction between the photoelectron and the parent ion in the classically forbidden , sub - barrier region during strong - field tunneling ionization processes. </S0> <S1> We show that besides the well - known modification of the tunneling ionization probability there is also an influence on the interference pattern in the photoelectron spectra . in the long - wavelength lim. </S1> <S2> , the shift of the intra - cycle interference fringes caused by sub - barrier coulomb effects in the laser polarization direction can be derived analytically. </S2> <S3> We compare our results with _ ab initio _ solutions of the time - dependent schrdinger equation and find good agreement in the long - wavelength regime , whereas the standard strong field approximation fails. </S3> <S4> We show that the nodal structure along low - order above - threshold ionization rings is also affected by sub - barrier coulomb effects. </S4>",0.2,0.0,0.0,0.0,0.2,0.0,,0.6,,5,3
test,2207,911.2468,ph,"<S0> We analyse the potential migration of massive planets forming far away from an inner planetary system . for th. </S0> <S1> , we follow the dynamical evolution of the orbital elements of a massive planet undergoing a dissipative process with a gas disc centred around the central sun. </S1> <S2> We use a new method for post - newtonian , high - precision integration of planetary systems containing a central sun by splitting the forces on a particle between a dominant central force and additional perturbations . in this treatment , which allows us to integrate with a very high - accuracy close encounters. </S2> <S3> All gravitational forces are integrated directly , without resorting to any simplifying approach . after traversing the disc a number of times , the plan. </S3> <S4> Is finally trapped into the disc with a non - negligible eccentrici. </S4>",0.0,0.0,0.0,0.0,0.2,0.0,,0.8,,5,4
test,287,1311.7272,ph,<S0> An algorithm for imaginary time evolution of a fermionic projected entangled pair state ( peps ) with ancillas from infinite temperature down to a finite temperature state is presented . as a benchmark application. </S0> <S1> It is applied to spinless fermions hopping on a square lattice subject to @xmath0 - wave pairing interactions . with a tiny bias it allows to evolve the system across a high - temperature continuous symmetry - breaking phase transition. </S1>,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2,2
test,3433,1511.08448,ph,"<S0> * abstract * we propose a scenario for the formation of localized turbulent spots in transition flows , which is known as resulting from the subcritical character of the transition. </S0> <S1> We show that it is not necessary to add by hand a term of random noise in the equations , in order to describe the existence of long wavelength fluctuations as soon as the bifurcated state is beyond the benjamin - feir instability threshold. </S1> <S2> We derive the instability threshold for generalized complex ginzburg - landau equation which displays subcriticality . beyond a. </S2> <S3> Close to the Benjamin - feir threshold we show that the dynamics is mainly driven by the phase of the complex amplitude which obeys kuramoto - sivashinsky equation while the fluctuations of the modulus are smaller and slaved to the phase ( as already proved for the supercritical case ) . on the opposite , below the benjamin - feir instability threshold. </S3> <S4> The bifurcated state does loose the randomness associated to turbulence so that the transition becomes of the mean - field type as in noiseless reaction - diffusion systems and leads to pulse - like patterns. </S4>",0.0,0.0,0.0,0.0,0.2,0.0,,0.8,,5,4
test,2283,astro-ph0407444,ph,"<S0> We present V and i photometry of a @xmath0 field centered on the dwarf spheroidal galaxy leo i. the i magnitude of the tip of the red giant branch is robustly estimated from two different datasets ( @xmath1 ) . from this estimate , adopting @xmath2\simeq- 1.2 $ ] from the comparison of rgb stars with galactic templates , we obtain a distance modulus @xmath 3 , corresponding to a distance @xmath 4 kpc. </S0> <S1> [ firstpage ] stars : population ii - galaxies : distances and redshifts - local gro. </S1>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2,2
test,2294,711.0551,ph,"<S0> In the standard supernova picture , type ib / c and type ii supernovae are powered by the potential energy released in the collapse of the core of a massive star . in studying supernov. </S0> <S1> , we primarily focus on the ejecta that makes it beyond the potential well of the collapsed core. </S1> <S2> But , as we shall show in this paper , in most supernova explosions , a tenth of a solar mass or more of the ejecta is decelerated enough that it does not escape the potential well of that compact object. </S2> <S3> This material falls back onto the proto - neutron star within the first 10 - 15 seconds after the launch of the explosion , releasing more than @xmath0erg of additional potential energy. </S3> <S4> Most of this energy is emitted in the form of Neutrinos and we must understand this fallback neutrino emission if we are to use neutrino observations to study the behavior of matter at high densities . he. </S4> <S5> We present both a 1 - dimensional study of fallback using energy - injected , supernova explosions and a first study of neutrino emission from fallback using a suite of 2 - dimensional simulations. </S5>",0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,,0.5,,6,3
test,3411,cond-mat0509754,ph,"<S0> A definition of metastable states applicable to arbitrary finite state markov processes satisfying detailed balance is discussed . in particul. </S0> <S1> , we identify a crucial condition that distinguishes genuine metastable states from other types of slowly decaying modes and which leads to properties similar to those postulated in the restricted ensemble approach @xcite. </S1> <S2> The intuitive physical meaning of this condition is simply that the total equilibrium probability of finding the system in the metastable state is negligible . as a concrete application of our formalism we present preliminary results on a 2d kinetic ising model. </S2>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,3,3
test,1876,1205.5903,ph,"<S0> The Lhc has started to constrain supersymmetry - breaking parameters by setting bounds on possible colored particles at the weak scale. </S0> <S1> Moreover , constraints from higgs physics , flavor physics , the anomalous magnetic moment of the muon , as well as from searches at lep and the tevatron have set additional bounds on these parameters. </S1> <S2> Renormalization group invariants ( Rgis ) provide a very useful way of representing the allowed parameter space by making direct connection with the values of these parameters at the messenger scale . using a general approach , based on the pmssm parametrization of the soft supersymmetry - breaking parameters. </S2> <S3> We analyze the current experimental constraints to determine the probability distributions for the rgis . as examples of their applicati. </S3> <S4> , we use these distributions to analyze the question of gaugino mass unification and to probabilistically determine the parameters of general and minimal gauge mediation with arbitrary higgs mass parameters at the messenger scale. </S4>",0.4,0.0,0.0,0.0,0.0,0.0,,0.6,,5,3
test,3961,cond-mat0101098,ph,"<S0> The composition - independent virial coefficients of a @xmath0 - dimensional binary mixture of ( additive ) hard hyperspheres following from a recent proposal for the equation of state of the mixture [ Santos , A. , Yuste , S. B. , and Lpez De Haro , M. , 1999 , _ molec. </S0> <S1> Phys. </S1> <S2> _ , * 96 * , 1 ] are examined. </S2> <S3> Good agreement between theoretical estimates and available exact or numerical results is found for @xmath 1 , 3 , 4 and @xmath 2 , except for mixtures whose components are very disparate in size. </S3> <S4> A slight modification that remedies this deficiency is introduced and the resummation of the associated virial series is carried out , leading to a new proposal for the equation of state. </S4> <S5> The case of binary hard - sphere mixtures ( @xmath3 ) is analyzed in some detail. </S5>",0.0,0.0,0.0,0.0,0.5,0.0,,0.5,,6,3
test,4494,1405.5738,ph,"<S0> We investigate the higgs inflation and the higgs portal dark matter with the right - handed neutrino . the dark matter and the right - handed neutrino in the higgs inflation play important roles in explaining the recent experimental results of the higgs and top masses , and the cosmic microwave background by bicep 2 at the same time. </S0> <S1> This inflation model predicts @ xmath 0 for the dm mass , @xmath 1 for the right - handed neutrino mass , and @xmath 2 for the non - minimal coupling within @xmath3 for the higgs and @xmath4 for the top mass. </S1> <S2> . 0.6 cm su - het - 06 - 2014 * higgs inflation and higgs portal dark matter + with right - handed Neutrinos * 1.2 cm Naoyuki haba , Hiroyuki Ishida , and Ryo Takahashi 0.4 cm _ graduate school of science and engineering , Shimane university , + Matsue 690 - 8504 Japan _ 0.2 cm .5 . </S2>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,3,3
test,4783,astro-ph0107529,ph,"<S0> We present measurements of the effective temperatures and surface gravities for a sample of hot da white dwarfs , using the lyman line data available from the _ hut _ , _ orfeus _ and _ fuse _ far - uv space missions . comparing the results with those from the standard balmer line technique , we find that there is a general good overall agreement between the two metho. </S0> <S1> . however , significant differences are found for a number of stars , but not always of a consistent nature in that sometimes the balmer temperature exceeds that derived from the lyman lines and in other instances is lower. </S1> <S2> We conclude that , with the latest model atmosphere calculations , these discrepancies probably do not arise from an inadequate theoretical treatment of the lyman lines but rather from systematic effects in the observation and data reduction processes , which dominate the statistical errors in these spect. </S2> <S3> . if these systematic data reduction effects can be adequately controlled , the lyman line temperature and gravity measurements are consistent with those obtained from the balmer lines when allowance is made for reasonable observational uncertainties. </S3> <S4> [ firstpage ] stars : atmospheres stars : white dwarfs ultraviolet : stars. </S4>",0.0,0.0,0.0,0.0,0.2,0.0,,0.8,,5,4
test,4897,805.2399,ph,"<S0> The star xo - 5 ( gsc 02959 - 00729 , v = 12.1 , g8v ) hosts a jupiter - sized , @xmath0=1.15@xmath10.12 @xmath 2 , transiting extrasolar planet , xo - 5 b , with an orbital period of 4.187732@xmath10.00002 days . the planet mass ( @xmath3=1.15@xmath10.08 @xmath4 ) and surface gravity ( @xmath5=22@xmath15 m s@xmath6 ) are significantly larger than expected by empirical @xmath 3 -p and @xmath3 - p- [ fe / h ] relationships . however , the deviation from the @xmath 3 - p relationship for xo - 5 bis not large enough to suggest a distinct type of planet as is suggested for gj 436 b , hat - p - 2 b , and x o - 3 b . by coincidence xo - 5overlies the extreme h i plume that emanates from the interacting galaxy pair ngc 2444 / ngc 2445 ( arp 143 ). </S0>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1,1
test,4655,nlin0001062,ph,"<S0> We investigate the connections between microscopic chaos , defined on a dynamical level and arising from collisions between molecules , and diffusion , characterized by a mean square displacement proportional to the time. </S0> <S1> We use a number of models involving a single particle moving in two dimensions and colliding with fixed scatterers . we find that a number of microscopically nonchaotic models exhibit diffusion , and that the standard methods of chaotic time series analysis are ill suited to the problem of distinguishing between chaotic and nonchaotic microscopic dynamics. </S1> <S2> However , we show that periodic orbits play an important role in our models , in that their different properties in our chaotic and nonchaotic models can be used to distinguish them at the level of time series analysis , and in systems with absorbing boundaries. </S2> <S3> Our findings are relevant to experiments aimed at verifying the existence of chaoticity and related dynamical properties on a microscopic level in diffusive systems. </S3>",0.25,0.0,0.0,0.0,0.25,0.0,,0.5,,4,2
test,4495,astro-ph0301048,ph,"<S0> We report the detection of polarized emission in the vicinity of the galactic center for 158 positions within eight different pointings of the hertz polarimeter operating on the Caltech submillimeter observatory. </S0> <S1> These pointings include positions 2 offset to the e , ne , and nw of m - 0.02 - 0.07 ; positions to the se and nw of the 20 km s@xmath 0 cloud ( m- 0.13 - 0.08 ) , co+ 0.02 - 0.02 , m + 0.07 - 0.08 , and m + 0.11 - 0.08. </S1> <S2> We use these data in conjunction with previous far - infrared and submillimeter polarization results to find that the direction of the inferred magnetic field is related to the density of the molecular material in the following way : in denser regions , the field is generally parallel to the galactic plane , whereas in regions with lower densities , the field is generally perpendicular to the plane. </S2> <S3> This finding is consistent with a model in which an initially poloidal field has been sheared into a toroidal configuration in regions that are dense enough such that the gravitational energy density is greater than the energy density of the magnetic field . using this mod. </S3> <S4> , we estimate the characteristic strength of the magnetic field in the central 30 pc of our galaxy to be a few mg. </S4>",0.2,0.0,0.0,0.2,0.0,0.0,,0.6,,5,3
test,3738,1407.7643,ph,<S0> We present results from our giant metrewave radio telescope ( gmrt ) observations of the interacting pair arp 202 ( ). </S0> <S1> [ firstpage ] galaxies : spiral - galaxies : interactions - galaxies : kinematics and dynamics - galaxies : individual : arp 202 - radio lines : galaxi. </S1>,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2,2
test,5924,902.3502,ph,"<S0> Recently , it has been shown that the effective field theory of the ponzano - regge model with which spinless massive particles are coupled is given by three dimensional euclidean noncommutative scalar field theory in the lie algebraic noncommutative space @xmath0=2i\kappa \epsilon^{ijk}{ \hat{x}}_k ~( i , j , k=1 , 2,3 ) $ ] with @xmath1 , where @ xmath 2 is a gravitational constant. </S0> <S1> We examine whether there exists the relation between spinless massive particles coupled with @xmath3 dimensional einstein gravity and the lorentzian version of the noncommutative field theory. </S1> <S2> Then , we point out that the momentum space of the spinless massive particles in 2 + 1 dimensional einstein gravity is generally different from that of the noncommutative field theory , which is given by @xmath 4 group space . Yuya Sasai and Naoki Sasakura. </S2>",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,,3,2
test,1215,1603.00357,ph,"<S0> In this paper the duality correspondence between fermion - antifermion and difermion interaction channels is established in two ( 2 + 1 ) - dimensional gross - neveu type models with a fermion number chemical potential @xmath0 and a chiral chemical potential @xmath 1 . the role and influence of this property on the phase structure of the mode. </S0> <S1> Are investigated. </S1> <S2> In particular , it is shown that the chemical potential @xmath1 promotes the appearance of dynamical chiral symmetry breaking , whereas the chemical potential @xmath0 contributes to the emergence of superconductivity. </S2>",0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.6666666666666666,,3,2
test,5037,810.2029,ph,"<S0> The young @xmath0 orionis cluster in the orion belt is an incomparable site for studying the formation and evolution of high - mass , solar - like , and low - mass stars , brown dwarfs , and substellar objects below the deuterium burning mass limit . the first version of the mayrit catalogue was a thorough data compilation of cluster members and candidates , which is regularly used by many authors of different disciplines. </S0> <S1> I show two new applications of the catalogue and advance preliminar results on very wide binarity and the initial mass function from 18 to 0.035 @ x math 1 in @xmath0 orionis. </S1> <S2> The making - up of a new version of the mayrit catalogue with additional useful data is in progress. </S2> <S3> Address = departamento De Astrofsica Y Ciencias De La Atmsfera , Facultad De Fsica , Universidad complutense De Madrid , e-28040 Madrid , spain,email=caballero@astrax.fis.ucm.. </S3>",0.0,0.0,0.0,0.25,0.25,0.0,,0.5,,4,2
test,567,hep-ph0104208,ph,"<S0> A detailed study of orbital and radial excited states in @xmath0 and @xmath1 systems is performed. </S0> <S1> The chiral quark model provides the framework for the calculation of pseudoscalar meson ( @xmath2 ) hadronic transitions among heavy - light excited and ground states . to calculate the excited states masses and wavefunctio. </S1> <S2> , we must resort to a relativistic quark model. </S2> <S3> Our model includes the leading order corrections in @xmath3 ( e.g. mixing ) . numerical results for masses and light hadronic transition rates are compared to existing experimental data. </S3> <S4> The effective coupling of the chiral quark model can be determined by comparing with independent results from lattice simulations ( @xmath4 ) or fitting to known widths ( @xmath5 ). </S4> <S5> Fermilab pub-01/033 -t + hep - ph/0104208 + April 2001 + +. </S5>",0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,,0.6666666666666666,,6,4
test,3102,1610.07986,ph,"<S0> Repetitive spatio - temporal propagation patterns are encountered in fields as wide - ranging as climatology , social communication and network science . in neuroscien. </S0> <S1> , perfectly consistent repetitions of the same global propagation pattern are called a _ synfire pattern_ . for any recording of sequences of discrete events ( in neuroscience terminology : sets of spike trains ) the questions arise how closely it resembles such a synfire pattern and which are the spike trains that lead / follow . he. </S1> <S2> We address these questions and introduce an algorithm built on two new indicators , termed _ spike - order _ and _ spike train order _ , that define the _ synfire indicator _ value , which allows to sort multiple spike trains from leader to follower and to quantify the consistency of the temporal leader - follower relationships for both the original and the optimized sorting. </S2> <S3> We demonstrate our new approach using artificially generated datasets before we apply it to analyze the consistency of propagation patterns in two real datasets from neuroscience ( giant depolarized potentials in mice slices ) and climatology ( el nio sea surface temperature recordings ). </S3> <S4> The new algorithm is distinguished by conceptual and practical simplicity , low computational cost , as well as flexibility and universality . , ,. </S4>",0.0,0.0,0.2,0.0,0.0,0.0,,0.8,,5,4
test,3466,astro-ph9906364,ph,"<S0> Recent asca observations of g347.3@xmath00.5 , an snr discovered in the rosat all - sky survey , reveal nonthermal emission from a region along the northwestern shell ( Koyama _ et Al. </S0> <S1> _ 1997 ) . he. </S1> <S2> We report on new pointed asca observations of g347.3@xmath0.5 which confirm this result for all the bright shell regions and also reveal similar emission , although with slightly different spectral properties , from the remainder of the snr. </S2> <S3> Curiously , no thermal x - ray emission is detected anywhere in the remnant. </S3> <S4> We derive limits on the amount of thermal emitting material present in g347.3@xmath00.5 and present new radio continuum , co and infrared results which indicate that the remnant is distant and of moderate age . we show that our observations are broadly consistent with a scenario that has most of the supernova remnant shock wave still within the stellar wind bubble of its progenitor star , while part of it appears to be interacting with denser material. </S4> <S5> A point source at the center of the remnant has spectral properties similar to those expected for a neutron star and may represent the compact relic of the Supernova progenitor. </S5> <S6> = 100. </S6>",0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.5714285714285714,,7,4
test,612,1412.4693,ph,"<S0> The recent analysis on noncommutative geometry , showing quantization of the volume for the riemannian manifold entering the geometry , can support a view of quantum mechanics as arising by a stochastic process on it. </S0> <S1> A class of stochastic processes can be devised , arising as fractional powers of an ordinary wiener process , that reproduce in a proper way a stochastic process on a noncommutative geometry. </S1> <S2> These processes are characterized by producing complex values and so , the corresponding fokker planck equation resembles the schrdinger equation . indeed , by a direct numerical check , one can recover the kernel of the schrdinger equation starting by an ordinary brownian motion. </S2> <S3> This class of stochastic processes needs a clifford algebra to exist . in four dimensions. </S3> <S4> The full set of dirac matrices is needed and the corresponding stochastic process in a noncommutative geometry is easily recovered as is the dirac equation in the kle. </S4> <S5> Gordon form being it the fokk. </S5> <S6> Planck equation of the process. </S6>",0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,,0.5714285714285714,,7,4
test,2822,903.3229,ph,"<S0> The radiative recombination of a free electron into an excited state of a bare , high@xmath0 ion is studied , together with its subsequent decay , within the framework of the density matrix theory and dirac s relativistic equation. </S0> <S1> Special attention is paid to the polarization and angular correlations between the recombination and the decay photons . in order to perform a systematic analysis of these correlations the general expression for the doub. </S1> <S2> Differential recombination cross section is obtained by making use of the resonance approximation. </S2> <S3> Based on this expression , detailed computations for the linear polarization of x ray photons emitted in the ( e , 2 @x math1 ) two step recombination of uranium ions u@xmath2 are carried out for a wide range of projectile energies. </S3>",0.25,0.0,0.25,0.0,0.0,0.0,,0.5,,4,2
test,2430,physics0510210,ph,"<S0> The optical scattering coefficient of a dilute , well solubilised eumelanin solution has been accurately measured as a function of incident wavelength , and found to contribute less than @xmath0 of the total optical attenuation between 210 and 325 nm . at longer wavelengths ( 325 nm to 800 nm ) the scattering was less than the minimum sensitivity of our instrument. </S0> <S1> This indicates that uv and visible optical density spectra can be interpreted as true absorption with a high degree of confidence. </S1> <S2> The scattering coefficient vs wavelength was found to be consistent with rayleigh theory for a particle radius of @xmath 1 nm. </S2> <S3> @xmath 2 soft condensed matter group and centre for biophotonics and laser science , @xmath3 condensed matter theory group , physics department , university of Queensland , St. </S3> <S4> Lucia , Brisbane , Qld 4072 , Austral. </S4>",0.0,0.0,0.0,0.0,0.4,0.0,,0.6,,5,3
test,5251,1308.2223,ph,"<S0> Cold debris disks trace the limits of planet formation or migration in the outer regions of planetary systems , and thus have the potential to answer many of the outstanding questions in wide - orbit planet formation and evolution. </S0> <S1> We characterized the infrared excess spectral energy distributions of 174 cold debris disks around 546 main - sequence stars observed by both. </S1> <S2> Spitzer. </S2> <S3> Ir s and mips. </S3> <S4> We found a trend between the temperature of the inner edges of cold debris disks and the stellar type of the stars they orbit. </S4> <S5> This argues against the importance of strictly temperature - dependent processes ( e.g. non - water ice lines ) in setting the dimensions of cold debris disks . also , we found no evidence that delayed stirring causes the trend . the trend may result from outward planet migration that traces the extent of the primordial protoplanetary disk , or it may result from planet formation that halts at an orbital radius limited by the efficiency of core accretion. </S5>",0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,,0.5,,6,3
test,3700,1506.04055,ph,"<S0> The experimental binding energies of single - particle and single - hole neutron states belonging to neutron shells that extend from N = 126 to 184 and 82 to 126 respectively , have been reproduced by solving the schrdinger equation with a potential that has two components : the generalized woods - saxon ( gws ) potential and the spin - orbit ( so ) coupling term. </S0> <S1> The gws potential contains the traditional ws potential plus a term ( su ) whose intensity reaches a maximum in the nuclear surface. </S1> <S2> Our results indicate the existence of a explicit relationship between the strength of the su potential and the orbital angular momentum quantum number @xmath0 of the state . this dependence has been used to make reasonable predictions for the excitation energy centroids of states located inside and outside the neutron shells investigated. </S2> <S3> Comparisons are made with results reported in previous investigations. </S3>",0.25,0.0,0.0,0.0,0.25,0.0,,0.5,,4,2
test,5445,909.461,ph,"<S0> We investigate the evolution of the bound state of negatively charged massive particles ( champs ) with light elements and discuss its cosmological consequences and the constraint . by numerically solving the boltzmann equation , we study the time evolutions of such bound states. </S0> <S1> Since most of negative champs are captured by @xmath0 , its bound state is positively charged and couples with the electromagnetic plasma. </S1> <S2> When charged particles constitute a dominant non - relativistic component , density fluctuations of matter can not grow due to the acoustic damping. </S2> <S3> This results in the suppression of matter power spectrum from which a severe constraint can be obtained . by arguing constraints from other aspects of cosmology. </S3> <S4> We show that the constraint from large scale structure gives most stringent one in some representative cases. </S4> <S5> Tu - 851 + September , 2009 + .5 in * cosmology with long - lived charged + massive particles * .45 in Kazunori kohri@xmath1 and tomo takahashi@xmath 2 .45 in _ @xmath3 department of physics , Tohoku university , Sendai 980 - 8578 , Japan + @ xmath 4 physics department , Lancaster university , Lancaster la1 4 Yb , Uk + @ xmath 2 department of physics , saga university , saga 840 - 8502 , Japan + _ .45 . </S5>",0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,,0.5,,6,3
test,3107,astro-ph0612155,ph,"<S0> The rather wide - spread belief that cosmological expansion of a flat 3d space ( with spatial curvature @xmath0 ) can not be observationally distinguished from a kinematics of galaxies moving in a flat and non - expanding space is erroneous. </S0> <S1> We suggest that the error may have its source in a non relativistic intuition that imagines the universe not as a _ spacetime _ but separates space from time and pictures the cosmological expansion as space evolving in time . the physical reality , however , is fundamentally different the expanding universe is _ necessarily _ a curved spacetime. </S1> <S2> We show here that the fact that the _ spacetime _ is curved implies that the interpretation of the observed cosmological redshift as being due to the expansion of the cosmological 3 d space is observationally verifiable. </S2> <S3> Thus it is impossible to mimic the true cosmological redshift by a doppler effect caused by motion of galaxies in a non - expanding 3d - space , flat or curved. </S3> <S4> We summarize our points in simple spacetime diagrams that illustrate a gedanken experiment distinguishing between expansion of space and pure kinematics. </S4> <S5> We also provide all relevant mathematics . none of the previously published discussions of the issue , including a recent popular scientific american article @xcite , offered a similarly clear way out of the confusion. </S5>",0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,,0.5,,6,3
test,3038,901.3335,ph,"<S0> Quantum optics with quantum gases represents a new field , where the quantum nature of both light and ultracold matter plays equally important ro. </S0> <S1> . only very recently this ultimate quantum limit of light - matter interaction became feasible experimentally. </S1> <S2> In traditional quantum optics , the cold atoms are considered classically , whereas , in quantum atom optics , the light is used as an essentially classical axillary tool . on the one hand , the quantization of optical trapping potentials can significantly modify many - body dynamics of atoms , which is well - known only for classical potentials . on the other hand , atomic fluctuations can modify the properties of the scattered light. </S2>",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,,3,2
test,4072,706.2692,ph,"<S0> We report the detection of 21 - cm absorption at @xmath0 towards 1622 + 238 ( 3c336 ). </S0> <S1> The line is very broad with a full - width half maximum ( fwhm ) of 235 , giving a velocity integrated optical depth of @xmath 1. </S1> <S2> The centroid of the line is offset from that of the known damped lyman- @xmath 2 absorption ( dla ) system by @xmath3 , and. </S2> <S3> If _ the lyman-@xmath 2 and 21 - cm absorption are due to the same gas , we derive a spin temperature of @xmath 4 k , which would be the lowest yet in a dla . the wide profile , which is over four times wider than that of any other dla , supports the hypothesis that the hydrogen absorption is occurring either in the disk of a large underluminous spiral or a group of dim unidentified galaxies , associated with the single object which has been optically identified at this redshift . [ firstpage. </S3> <S4> Quasars : absorption lin. </S4> <S5> Cosmology : observations cosmology : early universe galaxies : i sm galaxies : individual ( 3c336. </S5>",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.5,,6,3
test,1826,1501.07722,ph,"<S0> By applying density functional theory ( dft ) approximations , we present a first - principles investigation of elastic properties for the experimentally verified phases of a metallic perovskite lanio@xmath0 . in order to improve the accuracy of calculations , at first we select the most appropriate dft approaches according to their performance in reproducing the low - temperature crystalline structure and the electronic density of states observed for the bulk lanio@xmath0. </S0> <S1> Then , we continue with the single - crystal elastic constants and mechanical stability for the most common rhombohedral as well as high - temperature cubic and strain - induced monoclinic phases . together with the calculated single - crystal elastic constants , the deduced polycrystalline properties , including bulk , shear , and young s moduli , poisson s ratio , vickers hardness , sound velocities , debye temperature , and anisotropy indexes , remedy the existing gap of knowledge about the elastic and mechanical behaviour of lanio@xmath0 , at least from a theoretical standpoint. </S1>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2,2
test,47,1601.01316,ph,"<S0> We report the discovery of 42 white dwarfs in the original _ kepler _ mission field , including nine new confirmed pulsating hydrogen - atmosphere white dwarfs ( zzceti stars ). </S0> <S1> Guided by the _ kepler _- int survey ( kis ) , we selected white dwarf candidates on the basis of their @xmath 0 , @xmath1 , and @xmath2 photometric colours. </S1> <S2> We followed up these candidates with high - signal - to - noise optical spectroscopy from the 4.2 -m william Herschel telescope . using ground - based , time - series photomet. </S2> <S3> , we put our sample of new spectroscopically characterized white dwarfs in the context of the empirical zzceti instability strip . prior to our sear. </S3> <S4> , only two pulsating white dwarfs had been observed by. </S4> <S5> Kepler_. ultimately , four of our new zzcetis were observed from space. </S5> <S6> These rich datasets are helping initiate a rapid advancement in the asteroseismic investigation of pulsating white dwarfs , which continues with the extended _ kepler _ mission , _ k2 _. [ firstpage ] asteroseismology , surveys , stars : white dwarfs , oscillatio. </S6>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,7,7
