dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,4658,809.2844,ph,"<S0> Spherical truncations of coulomb interactions in standard models for water permit efficient molecular simulations and can give remarkably accurate results for the structure of the uniform liquid. </S0> <S1> However truncations are known to produce significant errors in nonuniform systems , particularly for electrostatic properties. </S1> <S2> Local molecular field ( lmf ) theory corrects such truncations by use of an effective or restructured electrostatic potential that accounts for effects of the remaining long - ranged interactions through a density - weighted mean field average and satisfies a modified poisson s equation defined with a gaussian - smoothed charge density. </S2> <S3> We apply lmf theory to three simple molecular systems that exhibit different aspects of the failure of a naive application of spherical truncations water confined between hydrophobic walls , water confined between atomically - corrugated hydrophilic walls , and water confined between hydrophobic walls with an applied electric field. </S3> <S4> Spherical truncations of @xmath0 fail spectacularly for the final system in particular , and lmf theory corrects the failings for all three. </S4> <S5> Further , Lmf theory provides a more intuitive way to understand the balance between local hydrogen bonding and longer - ranged electrostatics in molecular simulations involving water. </S5>",0.5,0.0,0.0,0.0,0.3333333333333333,0.0,,0.16666666666666666,,6,1
test,5058,astro-ph0302536,ph,<S0> Weak gravitational lensing by intervening large - scale structure induces a distinct signature in the cosmic microwave background ( cmb ) that can be used to reconstruct the weak - lensing displacement map. </S0> <S1> Estimators for individual fourier modes of this map can be combined to produce an estimator for the lensing - potenial power spectrum. </S1> <S2> The naive estimator for this quantity will be biased upwards by the uncertainty associated with reconstructing individual modes ; we present an iterative scheme for removing this bias. </S2> <S3> The variance and covariance of the lensing - potenial power spectrum estimator are calculated and evaluated numerically in a @xmath0cdm universe for planck and future polarization - sensitive cmb experiments. </S3>,0.5,0.0,0.0,0.0,0.5,0.0,,0.0,,4,0
test,2689,1401.2821,ph,"<S0> The notion of instability of a turbulent flow is introduced in the case of a von krmn flow thanks to the monitoring of the spatio - temporal spectrum of the velocity fluctuations , combined with projection onto suitable beltrami modes. </S0> <S1> It is shown that the large scale coherent fluctuations of the flow obeys a sequence of eckhaus instabilities when the reynolds number @xmath0 is varied from @xmath 1 to @xmath 2. </S1> <S2> This sequence results in modulations of increasing azimuthal wavenumber . the basic state is the laminar or time - averaged flow at an arbitrary @xmath0 , which is axi - symmetric ,. </S2> <S3> I.e. _ with a @xmath 3 azimuthal wavenumber . increasing @xmath0 leads to non - axisymmetric modulations with increasing azimuthal wavenumber from @xmath 4 to @xmath 5. </S3> <S4> These modulations are found to rotate in the azimuthal direction. </S4> <S5> However no clear rotation frequency can be established until @xmath 6 . abo. </S5> <S6> , they become periodic with an increasing frequency. </S6> <S7> We finally show that these modulations are connected with the coherent structures of the mixing shear layer. </S7> <S8> The implication of these findings for the turbulence parametrization is discussed . especially , they may explain why simple eddy viscosity models are able to capture complex turbulent flow dynamics. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,4539,astro-ph0507569,ph,"<S0> We have measured the rotational velocities ( ) of the mass donors in a number of dtype symbiotic stars , using the cross - correlation function method. </S0> <S1> Four from five d symbiotic stars with known , appeared to be very fast rotators compared with the catalogues of for the corresponding spectral types. </S1> <S2> At least three of these stars rotate at a substantial fraction ( @xmath0 ) of the critical velocity. </S2> <S3> This means that at least in dtype ss the cool components rotate faster than isolated giants. </S3> <S4> If these binary stars are synchronized , their orbital periods should be relatively short ( 4 - 60 days ). </S4> <S5> We also briefly discuss the possible origin of the rapid rotation and its connection with mass loss and dust formation. </S5> <S6> [ firstpage ] stars : binaries : symbiotic stars : rotation stars : late ty. </S6>",0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.14285714285714285,,7,1
test,5243,1211.3555,ph,"<S0> One interpretation of how the classical world emerges from an underlying quantum reality involves the build - up of certain robust entanglements between particles due to scattering events @xcite. </S0> <S1> This is an appealing view because it unifies two apparently disparate theories. </S1> <S2> It says that the uniquely quantum effect of entanglement is associated with classical behaviour. </S2> <S3> This is distinct from other interpretations that says classicality arises when quantum correlations are lost or neglected in measurements . to date the weakness of this interpretation has been the lack of a clear experimental signature that allows it to be tested . here we provide a simple experimentally accessible scheme that enables just that. </S3> <S4> We also discuss a bayesian technique that could , in principle , allow experiments to confirm the theory to any desired degree of accuracy and we present precision requirements that are achievable with current experiments. </S4> <S5> Finally , we extend the scheme from its initial one dimensional proof of principle to the more real world scenario of three dimensional localisation. </S5>",0.5,0.0,0.0,0.0,0.3333333333333333,0.0,,0.16666666666666666,,6,1
test,6013,1608.03952,ph,"<S0> Evolution formulas of the density operator , the photon number distribution , and the wigner function are derived for the problem on the optical fields propagation in realistic environments. </S0> <S1> The method of deriving these formulas is novel and the results are very useful for quantum optics and quantum statistics. </S1>",0.5,0.0,0.0,0.0,0.5,0.0,,0.0,,2,0
test,713,nucl-th0603062,ph,"<S0> We use the quasiparticle random phase approximation with a few skyrme density functionals to calculate strength functions in the @xmath0 and @xmath 1 channels for even ca , ni , and sn isotopes , from the proton drip line to the neutron drip line. </S0> <S1> We show where and how low - lying strength begins to appear as @xmath2 increases. </S1> <S2> We also exhibit partial energy - weighted sums of the transition strength as functions of @xmath2 for all nuclei calculated , and transition densities for many of the interesting peaks. </S2> <S3> We find that low - energy strength increases with @xmath2 in all multipoles , but with distinctive features in each. </S3> <S4> The low - lying @xmath3 strength near the neutron at large @xmath2 barely involves protons at all , with the strength coming primarily from a single two - quasineutron configuration with very large spatial extent. </S4> <S5> The low - lying @xmath4 strength is different , with protons contributing to the transition density in the nuclear interior together with neutrons at large radii. </S5> <S6> The low - lying @xmath1 transition strength goes largely to more localized states. </S6> <S7> The three skyrme interactions we test produce similar results , differing most significantly in their predictions for the location of the neutron drip line , the boundaries of deformed regions , energies of and transition strengths to the lowest @xmath1 states between closed shells , and isovector energy - weighted sum rules. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,810,1001.0106,ph,"<S0> The structural profiles and electronic properties of pentacene ( c@xmath0h@xmath1 ) multilayers on ag ( 111 ) surface has been studied within the density functional theory ( dft ) framework. </S0> <S1> We have performed first - principle total energy calculations based on the projector augmented wave ( paw ) method to investigate the initial growth patterns of pentacene ( pn ) on ag ( 111 ) surface . in its bulk phase , pentacene crystallizes with a triclinic symmetry while a thin film phase having an orthorhombic unit cell is energetically less favorable by 0.12 ev / cell. </S1> <S2> Pentacene prefers to stay planar on ag ( 111 ) surface and aligns perfectly along silver rows without any molecular deformation at a height of 3.9 . at one monolayer ( ml. </S2> <S3> Coverage the separation between the molecular layer and the surface plane extends to 4.1 due to intermolecular interactions weakening surfa. </S3> <S4> Pentacene attraction. </S4> <S5> While the first ml remains flat , the molecules on a second full pentacene layer deposited on the surface rearrange so that they become skewed with respect to each other. </S5> <S6> This adsorption mode is energetically more preferable than the one for which the molecules form a flat pentacene layer by an energy difference similar to that obtained for bulk and thin film phases. </S6> <S7> Moreover , as new layers added , pentacenes assemble to maintain this tilting for 3 and 4 ml similar to its bulk phase while the contact layer always remains planar. </S7> <S8> Therefore , our calculations indicate bulk - like initial stages for the growth pattern. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,5390,cond-mat0512627,ph,"<S0> We consider various incommensurate ( ic ) order parameters for electrons on a square lattice which reduce to @xmath0 - density wave ( ddw ) order when the ordering wavevector @xmath 1. </S0> <S1> We describe the associated charge and current distributions and their experimental signatures. </S1> <S2> Such orders can arise at the mean - field level in extended hubbard models. </S2> <S3> We compare the phase diagrams of these models with experiments in the underdoped cuprates , where ( 1 ) ddw order is a possible explanation of the pseudogap , and ( 2 ) there are experimental indications of incommensurability. </S3> <S4> We find various types of ic ddw and discuss their possible relevance to the physics of the cuprates. </S4> <S5> Our main finding is that ic ddw order is generally accompanied by superconducting order , but the magnitude of the ic wavevector can be small. </S5> <S6> A comparison with the analogous af - icsdw transition is given. </S6>",0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,,0.0,,7,0
test,6253,1101.1567,ph,"<S0> Vdb0 -b195d is a massive , blue star cluster in m 31. </S0> <S1> It was observed as part of the beijing - Arizona - Taiwan - Connecticut ( Batc ) multicolor sky survey using 15 intermediate - band filters covering a wavelength range of 3000 10,000. </S1> <S2> Based on aperture photometry , we obtain its spectral - energy distribution ( sed ) as defined by the 15 batc filters. </S2> <S3> We apply previously established relations between the batc intermediate - band and the Johnson - cousins @xmath0 broad - band systems to convert our batc photometry to the standard system. </S3> <S4> A detailed comparison shows that our newly derived @xmath1 magnitudes are fully consistent with previous results , while our new @xmath 2 magnitude agrees to within @xmath3. </S4> <S5> In addition , we determine the cluster s age and mass by comparing its sed ( from 3000 to 20,000 , comprising photometric data in the 15 batc intermediate bands , optical broad - band @xmath 4 , and 2 mass near - infrared @xmath5 data ) with theoretical stellar population synthesis models , resulting in age and mass determinations of @xmath 6 myr and @xmath 7 , respectively. </S5> <S6> This age and mass confirms previous suggestions that vdb0 - b195d is a young massive cluster in m 31. </S6>",0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,,0.0,,7,0
test,5062,cond-mat0407631,ph,"<S0> A new description of the binary fluid problem via the lattice boltzmann method is presented which highlights the use of the moments in constructing two equilibrium distribution functions. </S0> <S1> This offers a number of benefits , including better isotropy , and a more natural route to the inclusion of multiple relaxation times for the binary fluid problem. </S1> <S2> In addition , the implementation of solid colloidal particles suspended in the binary mixture is addressed , which extends the solid - fluid boundary conditions for mass and momentum to include a single conserved compositional order parameter. </S2> <S3> A number of simple benchmark problems involving a single particle at or near a fluid - fluid interface are undertaken and show good agreement with available theoretical or numerical results. </S3>",0.5,0.0,0.0,0.0,0.5,0.0,,0.0,,4,0
test,3613,1406.1317,ph,"<S0> The tumbling of a rigid rod in a shear flow is analyzed in the high viscosity limit. </S0> <S1> Following burgers , the master equation is derived for the probability distribution of the orientation of the rod. </S1> <S2> The equation contains one dimensionless number , the weissenberg number , which is the ratio of the shear rate and the orientational diffusion constant. </S2> <S3> The equation is solved for the stationary state distribution for arbitrary weissenberg numbers , in particular for the limit of high weissenberg numbers. </S3> <S4> The stationary state gives an interesting flow pattern for the orientation of the rod , showing the interplay between flow due to the driving shear force and diffusion due to the random thermal forces of the fluid. </S4> <S5> The average tumbling time and tumbling frequency are calculated as a function of the weissenberg number. </S5> <S6> A simple cross - over function is proposed which covers the whole regime from small to large weissenberg numbers. </S6> <S7> Keywords : shear flow , polymers , fokker - planck equation. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,1991,nucl-th0006025,ph,<S0> Earlier attempts to extract parameters of kinetic freeze - out in pb+pb collisions at 158@xmath0gev are critically reviewed. </S0> <S1> Many of these analyses have used approximations which have significant impact on the extracted parameters. </S1> <S2> Simple estimates are obtained which attempt to avoid the most critical approximations. </S2> <S3> It is pointed out that constraints based on pion interferometry are less reliable than those from momentum spectra. </S3> <S4> A universal set of freeze - out parameters from transverse mass spectra would require @xmath1 and @xmath 2. </S4>,0.4,0.0,0.0,0.2,0.4,0.0,,0.0,,5,0
test,4838,706.3088,ph,"<S0> Ferromagnetism in the @xmath0-@xmath1 Hubbard model is investigated on a square lattice. </S0> <S1> Correlation effects in the form of self - energy and vertex corrections are systematically incorporated within a spin - rotationally - symmetric scheme which explicitly preserves the goldstone mode and is therefore in accord with the mermin - wagner theorem. </S1> <S2> Interplay of band dispersion and correlation effects on ferromagnetic - state stability are highlighted with respect to both long - and short - wavelength fluctuations , which are shown to have substantially different behaviour. </S2> <S3> Our approach provides a novel understanding of the enhancement of ferromagnetism near Van Hove filling for @xmath2 in terms of strongly suppressed saddle - point contribution to the destabilizing exchange part of spin stiffness. </S3> <S4> Finite - temperature electron spin dynamics is investigated directly in terms of spectral - weight transfer across the fermi energy due to electron - magnon coupling. </S4> <S5> Relevant in the context of recent magnetization measurements on ultrathin films , the role of strong thermal spin fluctuations in low dimensions is highlighted , in the anisotropy - stabilized ordered state , by determining the thermal decay of magnetization and @xmath 3 within a renormalized spin - fluctuation theory. </S5>",0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,,0.16666666666666666,,6,1
test,3903,astro-ph0511047,ph,<S0> We introduce a new technique for constructing three - dimensional ( 3d ) models of incompressible riemann s - type ellipsoids and compressible triaxial configurations that share the same velocity field as that of riemann s - type ellipsoids. </S0> <S1> Our incompressible models are exact steady - state configurations ; our compressible models represent approximate steady - state equilibrium configurations. </S1> <S2> Models built from this method can be used to study a variety of relevant astrophysical and geophysical problems. </S2>,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,,0.0,,3,0
test,3254,cond-mat0609717,ph,"<S0> In this paper we present a determinant quantum monte carlo study of the two dimensional hubbard model with random site disorder. </S0> <S1> We show that , as in the case of bond disorder , the system undergoes a transition from an anderson insulating phase to a metallic phase as the on - site repulsion @xmath0 is increased beyond a critical value @xmat. </S1> <S2> . however , there appears to be no sharp signal of this metal - insulator transition in the screened site energies. </S2> <S3> We observe that , while the system remains metallic for interaction values up to twice @xmath1 , the conductivity is maximal in the metallic phase just beyond @xmath1 , and decreases for larger correlation. </S3>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4,0
test,1241,1306.5962,ph,"<S0> In the mapping of the local ism it is of some interest to know where the first indications of the boundary of the local bubble can be measured. </S0> <S1> The hipparcos distances combined to @xmath0 photometry and some sort of spectral classification permit mapping of the spatial extinction distribution. </S1> <S2> Photometry is available for almost the complete hipparcos sample and Michigan classification is available for brighter stars south of @xmath 1 = + 5 ( 1900 ) . for the northern and fainter stars spectral types , e.g. the hd types. </S2> <S3> Are given but a luminosity class is often missing. </S3> <S4> The @xmath0 photometry and the parallax do , however , permit a dwarf / giant separation due to the value of the slope of the reddening vector compared to the gradient of the main sequence in a color magnitude diagram , in the form : @xmath0 @xmath2 @xmath3 = @xmath4 , together with the rather shallow extinction present in the hipparcos sample. </S4> <S5> We present the distribution of median @xmath5 for stars with hipparcos 2 distances less than 55 pc . the northern part of the first and second quadrant has most extinction , up to @xmath60.2 mag and the southern part of the third and fourth quadrant the slightest extinction , @xmath 60.05 mag. </S5> <S6> The boundary of the extinction minimum appears rather coherent on an angular resolution of a few degrees [ firstpage ] local bubb. </S6> <S7> Interstellar extincti. </S7> <S8> Hipparcos distance extinction pai. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,3146,astro-ph0005482,ph,"<S0> We established the catalog of x - ray point sources in the field of the magellanic - type spiral galaxy ngc 3109 ( ddo 236 ) from two _ rosat pspc _ observations. </S0> <S1> Of the 91 x - ray sources 26 are contained within the hi extent of ngc 3109 as derived by jobin & carignan ( 1990 ) with the vla . for 10 of the. </S1> <S2> We can determine accurate hardness ratios @xmath00.2. </S2> <S3> We find 3 candidate agn , 2 candidate x - ray binaries and one source which may belong to either class. </S3> <S4> We also find 2 candidate foreground stars . in a field of 8 @xmath 1. </S4> <S5> Observed with the ntt in the i - band and centered on the nucleus of ngc 3109 we determine candidates for optical counterparts in the x - ray error circle of 7 _ rosat pspc _ sources. </S5> <S6> We apply a spectral fit to the _ rosat _ spectrum of the x - ray brightest absorbed candidate agn behind ngc 3109 , rx j 1003.2 - 2607 . assuming a galactic foreground hydrogen column density of @xmath2 we derive from the x - ray spectral fit , assuming reduced metallicities ( @xmath30.2 solar ) , a hydrogen column density due to ngc 3109 of @xmath4. </S6> <S7> This value is slightly larger than the hydrogen column density derived from the 21 - cm observations of @xmath5. </S7> <S8> We estimate that the molecular mass fraction of the gas is not larger than @xmath 6 %. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,2602,1610.08631,ph,"<S0> * motivation : * the investigation of topological modifications of the gene interaction networks in cancer cells is essential for understanding the desease. </S0> <S1> We study gene interaction networks in various human cancer cells with the random matrix theory. </S1> <S2> This study is based on the cancer network galaxy ( tcng ) database which is the repository of huge gene interactions inferred by bayesian network algorithms from 256 microarray experimental data downloaded from ncbi geo. </S2> <S3> The original geo data are provided by the high - throughput microarray expression experiments on various human cancer cells. </S3> <S4> We apply the random matrix theory to the computationally inferred gene interaction networks in tcng in order to detect the universality in the topology of the gene interaction networks in cancer cells. </S4> <S5> + * results : * we found the universal behavior in almost one half of the 256 gene interaction networks in Tcng. </S5> <S6> The distribution of nearest neighbor level spacing of the gene interaction matrix becomes the wigner distribution when the network is large ( condensed ) , and it behaves as poisson distribution when the network is smaller. </S6> <S7> We also observe the transition between the poisson and the wigner distributions as the threshold of confidence factor of the gene interactions is shifted. </S7> <S8> We expect that the random matrix theory provides an effective analytical method for investigating the huge interaction networks of the various transcripts in cancer cells. </S8> <S9> + * * contact:**akikkawa@oist.jp. </S9>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10,0
test,3166,astro-ph0311339,ph,"<S0> This is the first paper about the fragmentation and mass outflow in the molecular cloud by using three - dimensional mhd nested - grid simulations. </S0> <S1> The binary star formation process is studied paying particular attention to the fragmentation of a rotating magnetized molecular cloud. </S1> <S2> We assume an isothermal rotating and magnetized cylindrical cloud in hydrostatic balance. </S2> <S3> Non - axisymmetric as well as axisymmetric perturbations are added to the initial state and the subsequent evolutions are studied. </S3> <S4> The evolution is characterized by three parameters : the amplitude of the non - axisymmetric perturbations , the rotation speed , and the magnetic field strength . as a resu. </S4> <S5> , it is found that non - axisymmetry hardly evolves in the early phase , but begins to grow after the gas contracts and forms a thin disk. </S5> <S6> Disk formation is strongly promoted by the rotation speed and the magnetic field strength. </S6> <S7> There are two types of fragmentation : fragmentation from a ring and that from a bar. </S7> <S8> Thin adiabatic cores fragment if a thickness is smaller than 1 / 4 of the radius . for the fragments to survi. </S8> <S9> , they should be formed in a heavily elongated barred core or a flat round disk . in the models showing fragmentation. </S9> <S10> Outflows from respective fragments are found as well as those driven by the rotating bar or the disk. </S10> <S11> Binaries : general ism : jets and outflows ism : magnetic fields mhd stars : formation. </S11>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12,0
test,5459,chao-dyn9909009,ph,"<S0> We compute the lyapunov exponents and the kolmogorov - sinai ( ks ) entropy for a self - bound @xmath0 - body system that is realized as a convex billiard. </S0> <S1> This system exhibits truly high - dimensional chaos , and @xmath1 lyapunov exponents are found to be positive. </S1> <S2> The ks entropy increases linearly with the numbers of particles. </S2> <S3> We examine the chaos generating defocusing mechanism and investigate how high - dimensional chaos develops in this system with no dispersing elements. </S3>",0.5,0.0,0.0,0.25,0.25,0.0,,0.0,,4,0
test,1883,nucl-th9411005,ph,<S0> The influence of short - range correlations on the momentum and energy distribution of nucleons in nuclei is evaluated assuming a realistic meson - exchange potential for the nucleon - nucleon interaction . using the green - function approa. </S0> <S1> The calculations are performed directly for the finite nucleus @xmath0o avoiding the local density approximation and its reference to studies of infinite nuclear matter. </S1> <S2> The nucleon - nucleon correlations induced by the short - range and tensor components of the interaction yield an enhancement of the momentum distribution at high momenta as compared to the hartree - fock description. </S2> <S3> These high - momentum components should be observed mainly in nucleon knockout reactions like @xmath 1 leaving the final nucleus in a state of high excitation energy. </S3> <S4> Our analysis also demonstrates that non - negligible contributions to the momentum distribution should be found in partial waves which are unoccupied in the simple shell - model. </S4> <S5> The treatment of correlations beyond the brueckner - hartree - fock approximation also yields an improvement for the calculated ground - state properties. </S5>,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,,0.16666666666666666,,6,1
test,3268,1011.2351,ph,"<S0> We investigate the dynamics of a wave packet in a parity - breaking one - dimensional periodic potential slowly varied in time and perturbed by a linear potential. </S0> <S1> Parity is broken by considering an asymmetric double well per unit cell . by comparing the prediction of the semiclassical dynamics with the full schrdinger soluti. </S1> <S2> , we show that bloch oscillations are strongly affected by anomalous velocity corrections related to berry s phase. </S2> <S3> We characterize how these effects depend on the degree of parity breaking of the potential and on the modulation parameters. </S3> <S4> We also discuss how to measure the effects of the anomalous velocity in current experiments with non - interacting bose - einstein condensates in bichromatic optical lattices , under the effect of gravity. </S4>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5,0
test,5172,1005.308,ph,"<S0> Spin - polarized symmetric nuclear matter is studied within the dirac - brueckner - hartree - fock approach. </S0> <S1> We pay particular attention to the difference between the one - body potentials of upward and downward polarized nucleons. </S1> <S2> This is formally analogous to the lane potential "" for isospin - asymmetric nuclear matter. </S2> <S3> We point out the necessity for additional information on this fundamentally important quantity and suggest ways to constrain it. </S3>",0.75,0.0,0.0,0.0,0.25,0.0,,0.0,,4,0
test,4777,1612.03876,ph,"<S0> Lattice networks with dissipative interactions are often employed to analyze materials with discrete micro - or meso - structures , or for a description of heterogeneous materials which can be modelled discretely. </S0> <S1> They are , however , computationally prohibitive for engineering - scale applications. </S1> <S2> The ( variational ) quasicontinuum ( qc ) method is a concurrent multiscale approach that reduces their computational cost by fully resolving the ( dissipative ) lattice network in small regions of interest while coarsening elsewhere. </S2> <S3> When applied to damageable lattices , moving crack tips can be captured by adaptive mesh refinement schemes , whereas fully - resolved trails in crack wakes can be removed by mesh coarsening . in order to addre. </S3> <S4> Crack propagation efficiently and accurately , we provide in this contribution an adaptive meshing scheme for the variational qc method . to deal with coarseni. </S4> <S5> , we adopt enrichment functions and the partition of unity concept . for the description of crack geometries. </S5> <S6> The signed distance function is used. </S6> <S7> Furthermore , necessary changes in the summation rule are presented . finally , as our standpoint is variational , we discuss implications of the mesh refinement and coarsening from an energy - consistency point of view. </S7> <S8> All theoretical considerations are demonstrated using two numerical examples for which the resulting reaction forces , energy evolutions , and crack paths are compared to those of the direct numerical simulations. </S8> <S9> Lattice networks , quasicontinuum method , damage , extended finite element method , adaptivity , multiscale modelling , variational formulati. </S9>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10,0
test,3448,1605.05742,ph,"<S0> In this investigation we study extreme vortex states defined as incompressible velocity fields with prescribed enstrophy @xmath0 which maximize the instantaneous rate of growth of enstrophy @xmath 1. </S0> <S1> We provide an analytic characterization of these extreme vortex states in the limit of vanishing enstrophy @xmath0 and , in particular , show that the taylor - green vortex is in fact a local maximizer of @xmath 2 in this limit . for finite values of enstrophy. </S1> <S2> The extreme vortex states are computed numerically by solving a constrained variational optimization problem using a suitable gradient method . in combination with a continuation approach. </S2> <S3> This allows us to construct an entire family of maximizing vortex states parameterized by their enstrophy. </S3> <S4> We also confirm the findings of the seminal study by @xcite that these extreme vortex states saturate ( up to a numerical prefactor ) the fundamental bound @ Xmath 3 , for some constant @xmath 4. </S4> <S5> The time evolution corresponding to these extreme vortex states leads to a larger growth of enstrophy than the growth achieved by any of the commonly used initial conditions with the same enstrophy @xmath0. </S5> <S6> However , based on several different diagnostics , there is no evidence of any tendency towards singularity formation in finite time. </S6> <S7> Finally , we discuss possible physical reasons why the initially large growth of enstrophy is not sustained for longer times. </S7> <S8> Keywords : navier - stokes equations ; extreme behaviour ; variational methods ; vortex flo. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,4473,astro-ph0210118,ph,"<S0> The deep lens survey ( dls ) is a deep @xmath 0 imaging survey of seven @xmath1 degree fields , with all data to be made public. </S0> <S1> The primary scientific driver is weak gravitational lensing , but the survey is also designed to enable a wide array of other astrophysical investigations. </S1> <S2> A unique feature of this survey is the search for transient phenomena. </S2> <S3> We subtract multiple exposures of a field , detect differences , classify , and release transients on the web within about an hour of observation . he. </S3> <S4> We summarize the scientific goals of the dls , field and filter selection , observing techniques and current status , data reduction , data products and release , and transient detections. </S4> <S5> Finally , we discuss some lessons which might apply to future large surveys such as lsst. </S5>",0.5,0.0,0.0,0.0,0.3333333333333333,0.0,,0.16666666666666666,,6,1
test,1676,1210.0235,ph,"<S0> We develop a model for visible matter - dark matter interaction based on the exchange of a massive gray boson called herein the mulato. </S0> <S1> Our model hinges on the assumption that all known particles in the visible matter have their counterparts in the dark matter. </S1> <S2> We postulate six families of particles five of which are dark. </S2> <S3> This leads to the unavoidable postulation of six parallel worlds , the visible one and five invisible worlds. </S3> <S4> A close study of big bang nucleosynthesis ( bbn ) , baryon asymmetries , cosmic microwave background ( cmb ) bounds , galaxy dynamics , together with the standard model assumptions , help us to set a limit on the mass and width of the new gauge boson. </S4> <S5> Modification of the statistics underlying the kinetic energy distribution of particles during the bbn is also discussed. </S5> <S6> The changes in reaction rates during the bbn due to a departure from the debye - hueckel electron screening model is also investigated. </S6>",0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,,0.14285714285714285,,7,1
test,2541,1703.0711,ph,"<S0> We present a frequency - renormalized multipolaron expansion method to explore the ground state of quantum rabi model ( qrm ). </S0> <S1> The main idea is to take polaron as starting point to expand the ground state of qrm. </S1> <S2> The polarons are deformed and displaced oscillator states with variationally determined frequency - renormalization and displacement parameters. </S2> <S3> This method is an extension of the previously proposed polaron concept and the coherent state expansion used in the literature , which shows high efficiency in describing the physics of the qrm. </S3> <S4> The proposed method is expected to be useful for solving other more complicated light - matter interaction models. </S4>",0.6,0.0,0.0,0.0,0.4,0.0,,0.0,,5,0
test,454,cond-mat9711187,ph,"<S0> A review of coherent phenomena in photoexcited semiconductors is presented . in particular. </S0> <S1> Two classes of phenomena are considered : on the one hand the role played by optically - induced phase coherence in the ultrafast spectroscopy of semiconductors ; on the other hand the coulomb - induced effects on the coherent optical response of low - dimensional structures. </S1> <S2> All the phenomena discussed in the paper are analyzed in terms of a theoretical framework based on the density - matrix formalism . due to its generali. </S2> <S3> , this quantum - kinetic approach allows a realistic description of coherent as well as incoherent , i.e. phase - breaking , processes , thus providing quantitative information on the coupled coherent vs. incoherent carrier dynamics in photoexcited semiconductors. </S3> <S4> The primary goal of the paper is to discuss the concept of quantum - mechanical phase coherence as well as its relevance and implications on semiconductor physics and technology . in particul. </S4> <S5> , we will discuss the dominant role played by optically induced phase coherence on the process of carrier photogeneration and relaxation in bulk systems. </S5> <S6> We will then review typical field - induced coherent phenomena in semiconductor superlattices such as bloch oscillations and wannier - stark localization. </S6> <S7> Finally , we will discuss the dominant role played by coulomb correlation on the linear and non - linear optical spectra of realistic quantum - wire structures . 0.8 cm - 0.8 cm 15.7 cm - 1.cm _ semiconductor science and technology _ + * review article on :. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,428,astro-ph0610730,ph,"<S0> The detection of bright x - ray flares superimposed on the regular afterglow decay in _ swift _ gamma - ray bursts has triggered theoretical speculations on their origin. </S0> <S1> We study the temporal properties of flares due to internal dissipation and external shock mechanisms. </S1> <S2> We first show that at least a sizable fraction of the flares can not be related to external shock mechanisms , since external shock flares evolve on much longer time scales than observed. </S2> <S3> We then study flares from internal dissipation , showing that the temporal properties allow us to distinguish the emission of slow early shells from that of late faster shells. </S3> <S4> We show that , due to the rapid evolution of the detected flares , it is most likely that the flares are produced by relatively fast shells ejected by the central engine shortly before they are observed. </S4> <S5> This implies that the central engine must be active for , in some cases , as long as one day. </S5> <S6> We finally discuss the constraints and implications that this observation has on the properties and physics of the inner engine , and we elaborate on possible future observational tests on the flare sample to further understand their origin and physics. </S6> <S7> Gamma - ray : bursts radiation mechanisms : non - therm. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,5469,cond-mat9810295,ph,"<S0> Many things will have to go right for quantum computation to become a reality in the lab. </S0> <S1> For any of the presently - proposed approaches involving spin states in solids , an essential requirement is that these spins should be measured at the single - bohr - magneton level. </S1> <S2> Fortunately , quantum computing provides a suggestion for a new approach to this seemingly almost impossible task : convert the magnetization into a charge , and measure the charge. </S2> <S3> I show how this might be done by exploiting the spin filter effect provided by ferromagnetic tunnel barriers , used in conjunction with one - electron quantum dots. </S3>",0.5,0.0,0.0,0.0,0.5,0.0,,0.0,,4,0
