dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,443,1604.00344,ph,"<S0> It is not fully understood how electromagnetic waves propagate through plasma fluctuations when the size of the fluctuations is comparable with the wavelength of the incident radiation . in this paper , the perturbing effect of a turbulent plasma density layer on a traversing microwave beam is simulated with full - wave simulations . the deterioration of the microwave beam is calculated as a function of the characteristic turbulence structure size , the turbulence amplitude , the depth of the interaction zone and the size of the waist of the incident beam. </S0> <S1> The maximum scattering is observed for a structure size on the order of half the vacuum wavelength. </S1> <S2> The scattering and beam broadening was found to increase linearly with the depth of the turbulence layer and quadratically with the fluctuation strength. </S2> <S3> Consequences for experiments and 3d effects are considered. </S3>",0.0,0.0,0.0,0.5,0.25,0.0,,0.25,,4,1
test,1989,nucl-th9903004,ph,"<S0> We compare the properties of three - body systems obtained with two - body potentials with Pauli forbidden states and with the corresponding phase equivalent two - body potentials . in the first ca. </S0> <S1> The forbidden states are explicitly excluded in the calculation. </S1> <S2> Differences arise due to the off - shell properties of these on - shell equivalent potentials. </S2> <S3> We use the adiabatic hyperspherical method to formulate a practical prescription to exclude Pauli forbidden states in three - body calculations. </S3> <S4> Schematic as well as realistic potentials are used. </S4> <S5> Almost indistinguishable results are obtained . + pacs number ( s ) : 21.60. gx , 21.45 .+. </S5>",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,,0.3333333333333333,,6,2
test,2252,803.1725,ph,"<S0> Quantitative constraints on the wind clumping of massive stars can be obtained from the study of the hard x - ray variability of sfxts . in these systems , a large fraction of the hard x - ray emission is emitted in the form of flares with typical duration of 3 ksec , frequency of 7 days and luminosity of @xmath0 ergs / s. </S0> <S1> Such flares are most probably emitted by the interaction of a compact object orbiting at @xmath 1 with wind clumps ( @xmath 2 g ). </S1> <S2> The density ratio between the clumps and the inter - clump medium is @xmath 3. </S2> <S3> The parameters of the clumps and of the inter - clump medium are in good agreement with macro - clumping scenario and line - driven instability simulations. </S3>",0.0,0.0,0.0,0.0,0.75,0.0,,0.25,,4,1
test,4705,1201.3434,ph,"<S0> We present a realization of two - qubit controlled - phase gate , based on the linear and nonlinear properties of the probe and signal optical pulses in an asymmetric gaas / algaas double quantum wells. </S0> <S1> It is shown that , in the presence of cross - phase modulation , a giant cross - kerr nonlinearity and mutually matched group velocities of the probe and signal optical pulses can be achieved while realizing the suppression of linear and self - kerr optical absorption synchronously. </S1> <S2> These characteristics serve to exhibit an all - optical two - qubit controlled - phase gate within efficiently controllable photon - photon entanglement by semiconductor mediation. </S2> <S3> In addition , by using just polarizing beam splitters and half - wave plates , we propose a practical experimental scheme to discriminate the maximally entangled polarization state of two - qubit through distinguishing two out of the four bell states. </S3> <S4> This proposal potentially enables the realization of solid states mediated all - optical quantum computation and information processing. </S4>",0.2,0.0,0.0,0.0,0.6,0.0,,0.2,,5,1
test,2951,704.1752,ph,<S0> The lifshitz - type formulas describing the free energy and the force of the van der waals interaction between an atom ( molecule ) and a single - wall carbon nanotube are obtained. </S0> <S1> The single - wall nanotube is considered as a cylindrical sheet carrying a two - dimensional free electron gas with appropriate boundary conditions on the electromagnetic field. </S1> <S2> The obtained formulas are used to calculate the van der waals free energy and force between a hydrogen atom ( molecule ) and single - wall carbon nanotubes of different radia. </S2> <S3> Comparison studies of the van der waals interaction of hydrogen atoms with single - and multi - wall carbon nanotubes show that depending on atom - nanotube separation distance the idealization of graphite dielectric permittivity is already applicable to nanotubes with only two or three walls. </S3>,0.75,0.0,0.0,0.0,0.0,0.0,,0.25,,4,1
test,4125,astro-ph0008279,ph,"<S0> We report the detection of a non thermal hard x ray component from Sco x 1 based upon the analysis of 20220 kev spectra obtained with the hexte experiment on - board the _ rxte _ satellite. </S0> <S1> We find that the addition of a power law component to a thermal bremsstrahlung model is required to achieve a good fit in 5 of 16 observations analyzed. </S1> <S2> Using pca data we were able to track the movement of the source along the z diagram , and we found that the presence of the hard x ray tail is not confined to a specific z position. </S2> <S3> However , we do observe an indication that the power law index hardens with increasing @xmath0 , as indicated from the position on the z diagram. </S3> <S4> We find that the derived non thermal luminosities are @xmath110 % of that derived for the brightest of the atoll sources. </S4>",0.2,0.0,0.2,0.0,0.4,0.0,,0.2,,5,1
test,4339,hep-ph0306054,ph,"<S0> A portion of the hep community has perceived the need for a minimization package written in c++ and taking advantage of the object - oriented nature of that langauge . to be acceptable for hep , such a package must at lea. </S0> <S1> Encompass all the capabilities of Minuit . aside from the slight plus of not relying on outside fortran compilation. </S1> <S2> The advantages that a c ++ package based on o - o design would confer over the multitude of available c++ minuit - wrappers include : easier extensibility to different algorithms and forms opf constraints ; and usage modes which would not be available in the global - common - based minuit design. </S2> <S3> An example of the latter is a job persuing two ongoing minimization problems simultaneously. </S3> <S4> We discuss the design and implementation of such a package , which extends Minuit only in minor ways but which greatly diminishes the programming effort ( if not the algorithm thought ) needed to make more significant extensions. </S4>",0.0,0.0,0.0,0.4,0.2,0.0,,0.4,,5,2
test,4930,1212.4501,ph,"<S0> An implementation of quantum absorption chillers with three qubits has been recently proposed , that is ideally able to reach the car not performance regime . he. </S0> <S1> We study the working efficiency of such self - contained refrigerators , adopting a consistent treatment of dissipation effects. </S1> <S2> We demonstrate that the coefficient of performance at maximum cooling power is upper bounded by @xmath0 of the car not performance. </S2> <S3> The result is independent of the details of the system and the equilibrium temperatures of the external baths. </S3> <S4> We provide design prescriptions that saturate the bound in the limit of a large difference between the operating temperatures. </S4> <S5> Our study suggests that delocalized dissipation , which must be taken into account for a proper modelling of the machine - baths interaction , is a fundamental source of irreversibility which prevents the refrigerator from approaching the car not performance arbitrarily closely in practice. </S5> <S6> The potential role of quantum correlations in the operation of these machines is also investigated. </S6>",0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,,0.2857142857142857,,7,2
test,4331,hep-th0005166,ph,"<S0> We discuss examples of d - branes probing toric singularities , and the computation of their world - volume gauge theories from the geometric data of the singularities. </S0> <S1> We consider several such examples of d - branes on partial resolutions of the orbifolds @xmath0, @xmath1 and @xmath 2. </S1> <S2> Psfig.sty hep - th/ 0005166 + tifr / th/ 00 - 22 + May , 2000 * d - brane gauge theories from toric singularities of the form @xmath 3 and @xmath 4 * + tapobrata sarkar + _ department of theoretical physics , + tata institute of fundamental research , + Homi Bhabha road , Mumbai 400 005 , India _. </S2>",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,3,1
test,3106,cond-mat0204549,ph,<S0> The spectral density for vector vibrations in the f.c.c. </S0> <S1> Lattice with force - constant disorder is analysed within the coherent potential approximation. </S1> <S2> The phase diagram showing the weak - and strong - scattering regimes is presented and compared with that for electrons . the weak - scattering regime for external long - wavelength vibrational plane wav. </S2> <S3> Is shown to be due to sum - rule correlations in the dynamical matrix. </S3> <S4> A secondary peak below the brillouin peak for sufficiently large wavevectors is found for the lattice models. </S4> <S5> The results obtained are supported by precise numerical solutions. </S5> <S6> * u * * h. </S6>,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,,0.42857142857142855,,7,3
test,6264,1609.04577,ph,"<S0> The present work discusses motion of neutral and charged particles in reissner - nordstrm spacetime. </S0> <S1> The constant energy paths are derived in a variational principle framework using the jacobi metric which is parameterized by conserved particle energy. </S1> <S2> Of particular interest is the case of particle charge and reissner - nordstrm black hole charge being of same sign since this leads to a clash of opposing forces - gravitational ( attractive ) and coulomb ( repulsive ). </S2> <S3> Praloy Das , Ripon Sk and Subir Ghosh +. </S3>",0.25,0.0,0.25,0.0,0.25,0.0,,0.25,,4,1
test,3091,hep-ph0310182,ph,"<S0> High - precision analyses are presented for the production of scalar sleptons , selectrons and smuons in supersymmetric theories , at future @xmath0 and @xmath1 linear colliders. </S0> <S1> Threshold production can be exploited for measurements of the selectron and smuon masses , an essential ingredient for the reconstruction of the fundamental supersymmetric theory at high scales. </S1> <S2> The production of selectrons in the continuum will allow us to determine the Yukawa couplings in the selectron sector , scrutinizing the identity of the yukawa and gauge couplings , which is a basic consequence of supersymmetry. </S2> <S3> The theoretical predictions are elaborated at the one - loop level in the continuum , while at threshold non - zero width effects and sommerfeld rescattering corrections are included. </S3> <S4> The phenomenological analyses are performed for @xmath0 and @xmath1 linear colliders with energy up to about 1 tev and with high integrated luminosity up to 1 ab@xmath2 to cover the individual slepton channels separately with high precision. </S4> <S5> Desy 03111 + fermilab pub03/314 t + + _ @xmath3 fermi national accelerator laboratory , Batavia , Il 60510 - 500 , Usa _ @xmath 4 desy theorie , notkestr. </S5> <S6> 85 , d22603 Hamburg , Germa. </S6>",0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,,0.2857142857142857,,7,2
test,1835,1605.04149,ph,"<S0> The charge - current - induced spin polarization is a key property of topological insulators for their applications in spintronics. </S0> <S1> However , topological surface states are expected to give rise to only one type of spin polarization for a given current direction , which has been a limiting factor for spin manipulations . he. </S1> <S2> We report that in devices based on the bulk - insulating topological insulator bisbtese@xmath0 , an unexpected switching of spin polarization was observed upon changing the chemical potential. </S2> <S3> The spin polarization expected from the topological surface states was detected in a heavily electron - doped device , whereas the opposite polarization was reproducibly observed in devices with low carrier densities. </S3> <S4> We propose that the latter type of spin polarization stems from topologically - trivial two - dimensional states with a large rashba spin splitting , which are caused by a strong band bending at the surface of bisbtese@xmath0 beneath the ferromagnetic electrode used as a spin detector. </S4> <S5> This finding paves the way for realizing the spin transistor "" operation in future topological spintronic devices. </S5>",0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,,0.3333333333333333,,6,2
test,821,astro-ph0311049,ph,"<S0> We present a kinetic theory for the evolution of the phase - space distribution of dark matter particles in Galaxy halos in the presence of a cosmological spectrum of fluctuations. </S0> <S1> This theory introduces a new way to model the formation and evolution of halos , which traditionally have been investigated by analytic gravitational infall models or numerical n - body methods . unlike the collisionless boltzmann equation. </S1> <S2> Our kinetic equation contains nonzero terms on the right - hand side arising from stochastic fluctuations in the gravitational potential due to substructures in the dark matter mass distribution . using statistics for constrained gaussian random fields in standard cosmological models. </S2> <S3> We show that our kinetic equation to second - order in perturbation theory is of the fokker - planck form , with one scattering term representing drift and the other representing diffusion in velocity - space. </S3> <S4> The drift is radial , and the drift and diffusion coefficients depend only on positions and not velocities ; our relaxation process in the quasilinear regime is therefore different from the standard two - body relaxation. </S4> <S5> We provide explicit expressions relating these coefficients to the linear power spectrum of mass fluctuations and present results for the currently favored cold dark matter model with a nonzero cosmological constant. </S5> <S6> Solutions to this kinetic equation will provide a complete description of the cold dark matter spatial and velocity distributions for the average halo during the early phases of Galaxy halo formation. </S6>",0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,,0.2857142857142857,,7,2
test,5637,1404.0193,ph,"<S0> Using the previously developed model to describe laminar / turbulent states of a viscous fluid flow , which treats the flow as a collection of coherent structures of various size ( chekmarev , chaos , 2013 , 013144 ) , the statistical temperature of the flow state is determined as a function of the reynolds number. </S0> <S1> It is shown that at small reynolds numbers , associated with laminar states , the temperature is positive , while at large reynolds numbers , associated with turbulent states , it is negative . at intermediate reynolds numbers , the temperature changes from positive to negative as the size of the coherent structures increases , similar to what was predicted by onsager for a system of parallel point - vortices in an inviscid fluid. </S1> <S2> It is also shown that in the range of intermediate reynolds numbers the temperature exhibits a power - law divergence characteristic of second - order phase transitions. </S2>",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,5893,1403.4344,ph,"<S0> Since observation on a quantum system may cause the system state collapse , it is usually hard to find a way to monitor a quantum process , which is a quantum system that continuously evolves. </S0> <S1> We propose a protocol that can debug a quantum process by monitoring , but not disturb the evolution of the system. </S1> <S2> This protocol consists of an error detector and a debugging strategy. </S2> <S3> The detector is a projection operator that is orthogonal to the anticipated system state at a sequence of time points , and the strategy is used to specify these time points . as an example , we show how to debug the computational process of quantum search using this protocol . by applying the skol. </S3> <S4> Mahl. </S4> <S5> Lech theorem in algebraic number theory , we find an algorithm to construct all of the debugging protocols for quantum processes of time independent hamiltonians. </S5>",0.5,0.0,0.0,0.0,0.16666666666666666,0.0,,0.3333333333333333,,6,2
test,2849,1201.3244,ph,<S0> We present a mechanism for amplitude death in coupled nonlinear dynamical systems on a complex network having interactions with a common environment - like external system . we develop a general stability analysis that is valid for any network topology a. </S0> <S1> Obtain the threshold values of coupling constants for the onset of amplitude death. </S1> <S2> An important outcome of our study is a universal relation between the critical coupling strength and the largest non - zero eigenvalue of the coupling matrix. </S2> <S3> Our results are fully supported by the detailed numerical analysis for different network topologies. </S3>,0.0,0.0,0.0,0.0,0.75,0.0,,0.25,,4,1
test,1177,cond-mat9710044,ph,"<S0> Extensive monte - carlo simulations were performed to study bond percolation on the simple cubic ( s.c . ) , face - centered cubic ( f.c.c . ) , and body - centered cubic ( b.c.c . ) lattices , using an epidemic kind of approach. </S0> <S1> These simulations provide very precise values of the critical thresholds for each of the lattices : @xmath0s.c.@xmath1 , @xmath0f.c.c.@xmath2 , and @xmath0b.c.c.@xmath3 . for @xmath 4 close to @xmath 5. </S1> <S2> The results follow the expected finite - size and scaling behavior , with values for the fisher exponent @xmath6 @xmath7 , the finite - size correction exponent @xmath8 @xmath9 , and the scaling function exponent @xmath 10 @xmath 11 confirmed to be universal. </S2> <S3> # 1@xmath12. </S3>",0.5,0.0,0.0,0.0,0.25,0.0,,0.25,,4,1
test,2527,1311.6546,ph,"<S0> The success or failure of the neutrino - transport mechanism for producing a supernova in an evolved massive star is known to be sensitive not only to the mass of the iron core that collapses , but also to the density gradient in the silicon and oxygen shells surrounding that core . he. </S0> <S1> We study the systematics of a presupernova core s `` compactness '' @xcite as a function of the mass of the star and the physics used in its calculation. </S1> <S2> Fine - meshed surveys of presupernova evolution are calculated for stars from 15 to 65 @xmath0. </S2> <S3> The metallicity and the efficiency of semiconvection and overshoot mixing are both varied and bare carbon - oxygen cores are explored as well as full hydrogenic stars. </S3> <S4> Two different codes , kepler and mesa , are used for the study. </S4> <S5> A complex interplay of carbon and oxygen burning , especially in shells , can cause rapid variations in the compactness for stars of very nearly the same mass . on larger scales. </S5> <S6> The distribution of compactness with main sequence mass is found to be robustly non - monotonic , implying islands of `` explodability '' , particularly around 8 to 20 @xmath0 and 25 to 30 @xmath0 . the carbon - oxygen ( co ) core mass of a presupernova star is a better , though still ambiguous discriminant of its core structure than the main sequence mass. </S6>",0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,,0.42857142857142855,,7,3
test,6026,nucl-th9712037,ph,"<S0> Previous approaches to the photo - and electro - production of strangeness off the proton , based upon effective hadronic lagrangians , are extended here to incorporate the so called _ off - shell effects _ inherent to the fermions with spin @xmath0. </S0> <S1> A formalism for intermediate - state , spin 3 / 2 , nucleonic and hyperonic resonances is presented and applied to the processes @xmath1 , for @xmath2 2.5 gev , @xmath3 , as well as the branching ratio for the crossed channel reaction @xmath 4 , with stopped kaons. </S1> <S2> The sensitivity , from moderate to significant , of various observables to such effects are discussed. </S2>",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,1961,1004.3971,ph,"<S0> The uncertainty in the absolute value of the fluorescence yield is still one of the main contributions to the total error in the reconstruction of the primary energy of ultra - energetic air showers using the fluorescence technique. </S0> <S1> A significant number of experimental values of the fluorescence yield have been published in the last years , however reported results are given very often in different units ( photons / mev or photons / m ) and for different wavelength intervals . in this work we present a comparison of available results normalized to its value in photons / mev for the 337 nm band at 800 hpa and 293 k. the conversion of photons / m to photons / mev requires an accurate determination of the energy deposited by the electrons in the field of view of the experimental setup. </S1> <S2> We have calculated the energy deposition for each experiment by means of a detailed monte carlo simulation including when possible the geometrical details of the particular setup. </S2> <S3> Our predictions on deposited energy , as well as on some geometrical factors , have been compared with those reported by the authors of the corresponding experiments and possible corrections to the fluorescence yields are proposed. </S3> <S4> = 1 _ departamento De Fsica Atmica , molecular y nuclear , facultad De ciencias Fsicas , Universidad complutense De Madrid , e - 28040 Madrid , Spain. </S4>",0.2,0.0,0.2,0.0,0.2,0.0,,0.4,,5,2
test,5321,astro-ph0607010,ph,"<S0> This is the first paper in a series where we study the influence of turbulent diffusion and advective transport on the chemical evolution of protoplanetary disks , using a 2 d flared disk model and a 2d mixing gas - grain chemical code with surface reactions . a first interesting result concerns the abundance of gas - phase co in the outer regions of protoplanetary disks. </S0> <S1> In this letter we argue that the gas - phase co concentration in the disk regions , where the temperature is lower than @xmath0k , can be significantly enhanced due to the combined effect of vertical and radial mixing. </S1> <S2> This finding has a potential implication for the current observational data on the dm tau disk chemistry. </S2>",0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,0.3333333333333333,,3,1
test,291,812.3088,ph,"<S0> We develop a complete theoretical description of photoassociative stimulated raman adiabatic passage ( stirap ) near a feshbach resonance in a thermal atomic gas. </S0> <S1> We show that it is possible to use _ low intensity _ laser pulses to directly excite the continuum at a feshbach resonance and transfer nearly the entire atomic population to the lowest rovibrational level in the molecular ground state . in case of a broad resonance , commonly found in several diatomic alkali molecules. </S1> <S2> Our model predicts a transfer efficiency @xmath0 up to 97 % for a given atom pair , and up to 70 % when averaged over an atomic ensemble. </S2> <S3> The laser intensities and pulse durations needed for optimal transfer are @xmath 1 w / @xmath2 and several @xmath3s. </S3> <S4> Such efficiency compares to or surpasses currently available techniques for creating stable diatomic molecules , and the versatility of this approach simplifies its potential use for many molecular species. </S4>",0.2,0.0,0.0,0.2,0.4,0.0,,0.2,,5,1
test,4818,1512.08894,ph,"<S0> The bose - Einstein condensation of bound pairs made of equally and oppositely charged fermions in a magnetic field is investigated using a relativistic model. </S0> <S1> The gaussian fluctuations have been taken into account in order to study the spectrum of bound pairs in the strong coupling region. </S1> <S2> We found , in weak coupling reagion , the condensation temperature increases with an increasing magnetic field displaying the magnetic catalysis effect . in strong coupling region. </S2> <S3> The inverse magnetic catalysis appears when the magnetic field is low and is replaced by the usual magnetic catalysis effect when magnetic field is sufficiently high , in contrast to the nonrelativistic case where the inverse magnetic catalysis prevails in strong coupling region regardless of the strength of the magnetic field. </S3> <S4> The resulting response to the magnetic field is the consequence of the competition between the dimensional reduction by landau orbitals in pairing dynamics and the anisotropy of the kinetic spectrum of the bound pairs. </S4> <S5> We thus conclude that dimensional reduction dominates in weak domain and strong coupling one except the small magnetic field region , where the enhanced fluctuations dominates. </S5>",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,6,2
test,4614,908.269,ph,"<S0> We study the virial mass discrepancy in the context of a dpg brane - world scenario and show that such a framework can offer viable explanations to account for the mass discrepancy problem. </S0> <S1> This is done by defining a geometrical mass @xmath0 that we prove to be proportional to the virial mass . estimating @xmath0 using observational data , we show that it behaves linearly with @xmath1 and has a value of the order of @xmath2 , pointing to a possible resolution of the virial mass discrepancy. </S1> <S2> We also obtain the radial velocity dispersion of galaxy clusters and show that it is compatible with the radial velocity dispersion profile of such clusters. </S2> <S3> This velocity dispersion profile can be used to differentiate various models predicting the virial mass. </S3>",0.25,0.0,0.0,0.0,0.5,0.0,,0.25,,4,1
test,5094,astro-ph9706200,ph,"<S0> The structure of static atmospheres around unmagnetized neutron stars undergoing steady , spherical accretion is discussed. </S0> <S1> We focus on the `` hot '' configurations presented by Turolla et Al. </S1> <S2> ( 1994 ) and calculate the radiation spectrum using a characteristics method . in particular , it is found that e@xmath0e@xmath1 pair production may affect significantly the external atmospheric layers , where positron and proton number densities become of the same order. </S2> <S3> The consequent increase of the scattering opacity lowers the eddington limit and this , in turn , may drive a dynamical instability if the accretion luminosity is large enough , ultimately producing a rapid expulsion of the envelope. </S3> <S4> If `` hot '' states are indeed accessible , this mechanism could give rise to transient phenomena in hard x rays of potential great astrophysical interest. </S4>",0.4,0.0,0.0,0.0,0.4,0.0,,0.2,,5,1
test,4660,cond-mat0607519,ph,"<S0> We treat three - dimensional bosonic clusters with up to @xmath0 atoms , interacting additively through two - body van der waals potentials , in the near - threshold regime. </S0> <S1> Our study includes super - borromean systems with @xmath1 atoms for which all subsystems are unbound . we determine the energetics and structural properties such as the expectation value of the interparticle distance as a function of the coupling strength. </S1> <S2> It has been shown that the coupling strength @xmath 2 , for which the @xmath1 - body system becomes unbound , is bounded by the coupling constant @xmath 3 , for which the next smaller system with @xmath 4 atoms becomes unbound , i.e. , @xmath5 . by fitting our numerically determined ground state energies to a simple functional form with three fitting parameters , we determine the relationship between @xmath6 and @xmath 3. </S2> <S3> Our trimer and tetramer energies fall on the so - called tjon line , which has been studied in nuclear physics. </S3> <S4> We confirm the existence of generalized tjon lines for larger clusters. </S4> <S5> Signatures of the universal behavior of weakly - bound three - dimensional clusters can possibly be observed in ultracold bose gases. </S5>",0.16666666666666666,0.0,0.0,0.0,0.5,0.0,,0.3333333333333333,,6,2
test,1357,1109.0884,ph,"<S0> Edge reconstruction modifies the electronic properties of finite graphene samples . we formulate a low - energy theory of the reconstructed zigzag edge by deriving the modified boundary condition to the dirac equation. </S0> <S1> If the unit cell size of the reconstructed edge is not a multiple of three with respect to the zigzag unit cell , valleys remain uncoupled and the edge reconstruction is accounted for by a single angular parameter @xmath0. </S1> <S2> Dispersive edge states exist generically , unless @xmath 1 . we compute @xmath0 from a microscopic model for the `` reczag '' reconstruction ( conversion of two hexagons into a Pentagon - heptagon pair ) a. </S2> <S3> Show that it can be measured via the local density of states . in a magnetic field the. </S3> <S4> Appear three distinct edge modes in the lowest landau level , two of which are counterpropagating. </S4>",0.4,0.0,0.0,0.0,0.2,0.0,,0.4,,5,2
test,2223,1105.5266,ph,"<S0> We study spatial self - organisation and dynamical phase - space compression of a dilute cold gas of laser - illuminated polarisable particles in an optical resonator . deriving a non - linear fokk. </S0> <S1> Planck equation for the particles phase - space density allows us to treat arbitrarily large ensembles in the far - detuning limit and explicitly calculate friction forces , momentum diffusion and steady - state temperatures. </S1> <S2> In addition , we calculate the self - organisation threshold in a self - consistent analytic form . for a homogeneous ensemble below threshold the cooling rate for fixed laser power is largely independent of the particle number. </S2> <S3> Cooling leads to a @xmath0 - gaussian velocity distribution with a steady - state temperature determined by the cavity linewidth. </S3> <S4> Numerical simulations using large ensembles of particles confirm the analytical threshold condition for the appearance of an ordered state , where the particles are trapped in a periodic pattern and can be cooled to temperatures close to a single vibrational excitation. </S4>",0.2,0.0,0.0,0.0,0.4,0.0,,0.4,,5,2
test,923,cond-mat0112216,ph,"<S0> We present a novel model to calculate vertical transport properties such as conductance and current in unintentionally disordered double barrier gaas - al@xmath0ga@xmath1as heterostructures. </S0> <S1> The source of disorder comes from interface roughness at the heterojunctions ( lateral disorder ) as well as spatial inhomogeneities of the Al Mole fraction in the barriers ( compositional disorder ). </S1> <S2> Both lateral and compositional disorder break translational symmetry along the lateral direction and therefore electrons can be scattered off the growth direction . the model correctly describe channel mixing due to these elastic scattering events . in particular , for realistic degree of disorder , we have found that the effects of compositional disorder on transport properties are negligible as compared to the effects due to lateral disorder. </S2>",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,3,1
test,1776,astro-ph0411208,ph,"<S0> We searched for eclipses of two millisecond pulsars , psr j1807 @xmath02459 and psr b 1908 + 00. </S0> <S1> These pulsars are in very low mass binary systems with orbital parameters similar to those of eclipsing binaries. </S1> <S2> Observations were made with the gbt at frequencies as low as 575 mhz. </S2> <S3> No eclipses were detected in either system. </S3> <S4> Observations of well - established eclipsing binary j2051@xmath00827 found eclipses to be substantially weaker than previously seen , with the pulsar detected throughout the eclipse region at 575 mhz and with an electron column density an order of magnitude smaller than previously measured. </S4> <S5> # 1_#1 _ # 1_#1 _ = # 1 1.25 in .125 in .25 . </S5>",0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,0.3333333333333333,,6,2
test,104,805.1883,ph,"<S0> Current helicity quantifies the location of twisted and sheared non - potential structures in a magnetic field. </S0> <S1> We simulate the evolution of magnetic fields in the solar atmosphere in response to flux emergence and shearing by photospheric motions . in our global - scale simulation over many solar rotations the latitudinal distribution of current helicity develops a clear statistical pattern , matching the observed hemispheric sign at active latitudes . in agreement with observations there is significant scatter and intermixing of both signs of helicity , where we find local values of current helicity density that are much higher than those predicted by linear force - free extrapolations. </S1> <S2> Forthcoming full - disk vector magnetograms from solar dynamics observatory will provide an ideal opportunity to test our theoretical results on the evolution and distribution of current helicity , both globally and in single active regions. </S2>",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,1092,astro-ph9903141,ph,"<S0> This paper summarizes the observations which provide the best evidence for the presence of black holes in active galactic nuclei. </S0> <S1> This includes : x ray variability ; kinematical studies using optical emission lines as well as the distribution of megamaser spots ; and the shape of the fe k@xmath 0 x ray emission line. </S1> <S2> It also presents the current status of our understanding of jet - dominated active galaxies ( blazars ) , and briefly reviews the currently popular agn `` unification schemes '' based on orientation effects. </S2> <S3> Finally , it reviews the observations of the X ray and @xmath1 ray continuum , which , at least for the radio - quiet objects , is likely to be the primary form of their radiative output , and summarizes the best current models for the radiative processes responsible for the high - energy electromagnetic emission in radio - quiet agn , as well as in jet - dominated blazars . * to appear in _ theory of black hole accretion disks , _ * * M. Abramowicz , G. bjornsson , & J. Pringle , eds. </S3> <S4> ( cambridge university press ) * 0.4 . </S4>",0.4,0.0,0.2,0.0,0.0,0.0,,0.4,,5,2
test,6212,812.3694,ph,"<S0> We establish a framework for Oracle identification problems in the continuous variable setting , where the stated problem necessarily is the same as in the discrete variable case , and continuous variables are manifested through a continuous representation in an infinite - dimensional hilbert space. </S0> <S1> We apply this formalism to the Deutsch - jozsa problem and show that , due to an uncertainty relation between the continuous representation and its fourier - transform dual representation , the corresponding deutsch - jozsa algorithm is probabilistic hence forbids an exponential speed - up , contrary to a previous claim in the literature. </S1> <S2> December 18 , 20. </S2>",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,5777,1703.01147,ph,"<S0> We calculate the universal spectrum of trimer and tetramer states in heteronuclear mixtures of ultracold atoms with different masses in the vicinity of the heavy - light dimer threshold . to extract the energies , we solve the three - and four - body problem for simple two - and three - body potentials tuned to the universal region using the gaussian expansion method. </S0> <S1> We focus on the case of one light particle of mass @xmath0 and two or three heavy bosons of mass @xmath 1 with resonant heavy - light interactions. </S1> <S2> We find that trimer and tetramer cross into the heavy - light dimer threshold at almost the same point and that as the mass ratio @xmath2 decreases , the distance between the thresholds for trimer and tetramer states becomes smaller. </S2> <S3> We also comment on the possibility of observing exotic three - body states consisting of a dimer and two atoms in this region and compare with previous work. </S3>",0.5,0.0,0.0,0.0,0.25,0.0,,0.25,,4,1
test,3794,nlin0309032,ph,"<S0> It is well known that pulse - like solutions of the cubic complex ginzburg - landau equation are unstable but can be stabilised by the addition of quintic terms . in this pap. </S0> <S1> We explore an alternative mechanism where the role of the stabilising agent is played by the parametric driver. </S1> <S2> Our analysis is based on the numerical continuation of solutions in one of the parameters of the ginzburg - landau equation ( the diffusion coefficient @xmath0 ) , starting from the nonlinear schrdinger limit ( for which @xmath1 ). </S2> <S3> The continuation generates , recursively , a sequence of coexisting stable solutions with increasing number of humps . the sequen. </S3> <S4> Converges "" to a long pulse which can be interpreted as a bound state of two fronts with opposite polarities. </S4>",0.2,0.0,0.2,0.0,0.2,0.0,,0.4,,5,2
